p_id,p_type,p_size,p_price,p_status,agent_id
47908,rent,2254,975295,sold,202402
47909,sale,4210,278949,sold,202402
47910,rent,2891,418750,sold,202402
47911,rent,2016,694083,sold,202402
47912,rent,2129,381429,available,202401
47913,sale,2804,57793,available,202402
47914,sale,2991,525826,available,202404
47915,sale,3196,450522,available,202402
47916,sale,4079,93407,sold,202404
47917,rent,2933,880563,sold,202403
47918,sale,3760,690853,sold,202404
47919,sale,785,112824,sold,202402
47920,rent,4261,440891,available,202401
47921,rent,4591,560585,sold,202403
47922,sale,3457,872709,available,202402
47923,sale,2594,303421,available,202402
47924,sale,4815,241299,sold,202401
47925,rent,4203,497171,available,202401
47926,sale,3761,263132,sold,202402
47927,rent,2184,969197,available,202403
47928,sale,1686,131712,sold,202401
47929,sale,3447,207054,sold,202401
47930,rent,2892,224112,available,202404
47931,rent,4450,580735,available,202401
47932,rent,1540,441602,sold,202402
47933,rent,770,735136,sold,202403
47934,rent,3270,421636,available,202401
47935,sale,2158,181203,sold,202402
47936,sale,684,922664,available,202401
47937,rent,1552,564289,available,202401
47938,sale,2177,333089,sold,202404
47939,rent,697,727699,sold,202402
47940,rent,1882,211710,available,202401
47941,sale,1320,775569,sold,202403
47942,rent,4088,706302,available,202402
47943,sale,3446,320738,sold,202404
47944,rent,3532,620382,available,202403
47945,sale,3983,80163,sold,202403
47946,sale,2132,794938,available,202402
47947,rent,2516,962401,sold,202401
47948,rent,4013,199188,available,202402
47949,sale,2825,899226,sold,202404
47950,rent,2450,927621,available,202402
47951,sale,587,837040,available,202402
47952,sale,3567,153178,available,202401
47953,rent,2688,423440,available,202404
47954,rent,4233,981782,sold,202403
47955,sale,1570,537168,sold,202403
47956,sale,4220,930322,available,202402
47957,sale,4095,700816,available,202403
47958,rent,4636,637209,sold,202403
47959,sale,2932,622159,available,202404
47960,sale,4383,838863,sold,202404
47961,rent,4859,512145,sold,202401
47962,sale,515,553173,sold,202402
47963,sale,4935,735970,available,202404
47964,rent,2778,581435,available,202401
47965,sale,805,488199,sold,202401
47966,rent,2875,869285,sold,202401
47967,sale,3366,352727,sold,202403
47968,rent,4050,405211,available,202402
47969,sale,2551,862815,sold,202401
47970,sale,4061,603460,sold,202403
47971,rent,2776,721999,sold,202401
47972,sale,1653,884323,available,202401
47973,rent,3155,675426,sold,202401
47974,rent,4778,859336,sold,202401
47975,rent,3267,626066,available,202401
47976,rent,3029,436366,available,202403
47977,rent,2660,920013,sold,202402
47978,sale,976,711498,sold,202401
47979,sale,2060,531693,available,202404
47980,rent,2706,771299,sold,202403
47981,sale,4354,82545,sold,202403
47982,rent,1288,107849,available,202401
47983,sale,1081,384262,available,202401
47984,rent,4257,497125,available,202402
47985,rent,3337,347081,sold,202402
47986,rent,673,638290,available,202401
47987,rent,1900,827652,available,202403
47988,sale,4854,882755,available,202404
47989,rent,2327,518901,available,202404
47990,sale,3178,371952,available,202402
47991,sale,1687,901864,available,202403
47992,rent,2167,674000,available,202401
47993,sale,1232,185977,sold,202401
47994,rent,3335,51602,available,202401
47995,sale,2039,526468,sold,202403
47996,sale,1279,311347,available,202401
47997,rent,1519,500112,available,202402
47998,sale,1548,624279,sold,202401
47999,rent,4838,90609,sold,202403
48000,rent,2946,503544,available,202404
48001,sale,712,624256,available,202401
48002,sale,2502,557549,sold,202401
48003,rent,2929,82599,available,202403
48004,sale,619,305818,available,202404
48005,rent,2466,314976,sold,202401
48006,rent,1034,558691,sold,202404
48007,sale,952,203128,sold,202403
48008,sale,1508,895346,sold,202402
48009,sale,4214,828428,available,202404
48010,sale,4527,731279,sold,202402
48011,rent,1075,462117,sold,202402
48012,sale,4716,231837,available,202403
48013,rent,2234,299847,available,202403
48014,sale,4336,325200,sold,202403
48015,rent,1315,760935,available,202401
48016,sale,4883,985319,available,202403
48017,rent,3448,904300,sold,202404
48018,rent,3509,962066,sold,202404
48019,sale,4116,335749,available,202402
48020,rent,841,89394,sold,202403
48021,rent,4592,596324,available,202404
48022,sale,3081,957317,sold,202401
48023,sale,4436,455978,available,202403
48024,sale,4728,237128,available,202404
48025,rent,2416,496158,sold,202402
48026,sale,3888,647401,sold,202404
48027,rent,1764,120242,sold,202401
48028,sale,2127,885875,sold,202401
48029,rent,1592,421060,sold,202404
48030,rent,2997,928951,available,202403
48031,rent,3589,822744,sold,202401
48032,sale,2746,709553,available,202401
48033,rent,4679,503381,sold,202403
48034,rent,1911,850798,sold,202403
48035,sale,2738,507012,sold,202403
48036,sale,1659,126199,sold,202402
48037,sale,4413,674324,available,202403
48038,rent,1173,816003,sold,202404
48039,rent,2798,267885,available,202402
48040,sale,2077,527527,sold,202401
48041,sale,794,211781,sold,202403
48042,sale,1633,832299,available,202402
48043,rent,661,656388,available,202402
48044,rent,3243,438768,sold,202402
48045,rent,1292,556394,available,202404
48046,sale,1949,938916,sold,202403
48047,sale,4383,405140,available,202402
48048,sale,2997,849023,sold,202403
48049,sale,4515,471273,sold,202402
48050,sale,4826,378062,sold,202402
48051,rent,4661,460509,available,202402
48052,sale,876,626597,available,202403
48053,sale,2081,218073,sold,202402
48054,sale,856,120091,available,202404
48055,rent,755,456208,available,202401
48056,rent,1985,477367,available,202402
48057,sale,2277,504986,sold,202404
48058,rent,1860,502961,sold,202404
48059,sale,4914,263108,sold,202402
48060,sale,1385,193103,available,202401
48061,sale,543,177985,sold,202403
48062,rent,1051,464616,available,202401
48063,rent,3759,102901,available,202402
48064,rent,4094,464572,available,202403
48065,rent,649,175001,available,202402
48066,sale,3177,668123,available,202402
48067,rent,1570,206870,available,202404
48068,rent,2156,795503,sold,202404
48069,rent,2848,835587,available,202401
48070,rent,2783,304563,available,202402
48071,sale,4993,109556,available,202401
48072,sale,4002,899589,sold,202402
48073,sale,559,191760,sold,202402
48074,rent,4341,901732,sold,202402
48075,rent,2922,658538,available,202401
48076,rent,3410,877342,sold,202401
48077,rent,4854,360056,sold,202404
48078,sale,741,176382,available,202403
48079,sale,1280,553614,available,202402
48080,sale,2996,226454,available,202403
48081,sale,2663,898738,available,202402
48082,rent,2350,290796,available,202402
48083,rent,1346,749718,sold,202404
48084,rent,1730,797258,sold,202404
48085,rent,4816,654322,available,202404
48086,sale,4758,314741,sold,202402
48087,sale,3443,822680,available,202402
48088,rent,1360,794474,sold,202403
48089,sale,4131,759130,available,202401
48090,rent,2869,931453,sold,202402
48091,rent,4960,162753,available,202401
48092,rent,2292,526582,sold,202404
48093,sale,1932,369539,available,202404
48094,sale,2889,974208,available,202401
48095,rent,1659,674675,available,202404
48096,rent,1606,710133,available,202401
48097,rent,529,256585,sold,202402
48098,sale,2534,110336,available,202403
48099,rent,4961,797071,available,202402
48100,rent,716,315597,sold,202402
48101,rent,2187,425515,available,202401
48102,rent,3733,817216,sold,202401
48103,rent,639,255720,available,202401
48104,sale,3839,932177,available,202403
48105,rent,999,334214,sold,202403
48106,sale,4819,799448,sold,202401
48107,sale,2021,547319,available,202404
48108,rent,4509,621280,sold,202404
48109,sale,3333,877167,available,202403
48110,rent,4316,67430,sold,202404
48111,rent,1484,997392,sold,202402
48112,rent,1223,452226,sold,202404
48113,rent,1884,501923,available,202402
48114,sale,3684,625455,available,202402
48115,sale,1347,626856,available,202404
48116,sale,3128,418444,available,202401
48117,rent,1154,538064,available,202401
48118,sale,3108,61445,sold,202403
48119,rent,1250,415442,sold,202402
48120,rent,1920,321989,sold,202403
48121,rent,3020,542543,available,202401
48122,sale,4660,586364,sold,202402
48123,sale,4086,171210,available,202401
48124,rent,3819,746410,sold,202402
48125,sale,4557,664454,available,202403
48126,rent,3652,762839,sold,202402
48127,sale,4041,737958,available,202403
48128,rent,4735,650791,available,202403
48129,rent,4592,687217,sold,202402
48130,sale,507,364791,available,202402
48131,sale,831,258743,available,202402
48132,rent,2817,297481,available,202403
48133,sale,608,728763,available,202402
48134,rent,1677,82129,available,202403
48135,rent,1349,356940,sold,202404
48136,sale,2982,692263,sold,202401
48137,rent,947,382849,sold,202404
48138,sale,1184,734248,available,202401
48139,rent,3715,988535,sold,202404
48140,rent,2291,123888,available,202404
48141,sale,4380,800173,available,202402
48142,rent,4484,919532,sold,202403
48143,sale,4888,246895,sold,202403
48144,rent,4769,980248,available,202402
48145,rent,4281,979565,available,202402
48146,rent,1379,976023,sold,202403
48147,rent,2955,371643,available,202403
48148,rent,2975,421878,available,202401
48149,sale,2291,632843,available,202404
48150,sale,3010,395282,available,202403
48151,sale,2831,256651,available,202401
48152,rent,4673,932482,sold,202403
48153,sale,2052,728178,sold,202401
48154,rent,2808,468824,sold,202403
48155,sale,3526,473329,sold,202402
48156,sale,4688,785555,sold,202402
48157,sale,968,898883,sold,202403
48158,sale,929,232653,available,202402
48159,rent,3482,931949,available,202403
48160,rent,2959,687378,sold,202401
48161,rent,4882,189705,available,202404
48162,sale,3809,391777,sold,202403
48163,rent,623,838487,sold,202402
48164,sale,2032,417573,available,202403
48165,sale,3872,681493,sold,202402
48166,rent,3045,345268,sold,202403
48167,sale,4706,545757,sold,202403
48168,sale,548,643234,available,202402
48169,rent,3833,972648,available,202403
48170,rent,1729,900749,available,202404
48171,sale,1295,367570,available,202402
48172,sale,4121,671936,available,202402
48173,rent,3582,950850,available,202402
48174,rent,2520,385563,available,202401
48175,rent,856,642789,available,202403
48176,rent,4561,58729,sold,202401
48177,rent,4999,838044,available,202403
48178,rent,4972,99288,sold,202401
48179,sale,804,972959,available,202402
48180,rent,636,954266,sold,202403
48181,rent,4815,319576,available,202402
48182,sale,3685,90021,sold,202403
48183,sale,4654,798716,available,202404
48184,sale,1356,535182,sold,202402
48185,sale,3046,626748,sold,202403
48186,sale,4875,418565,available,202402
48187,sale,4825,101240,available,202402
48188,sale,4069,800146,sold,202404
48189,rent,4548,194637,available,202403
48190,sale,3184,982095,sold,202404
48191,sale,3459,616573,available,202404
48192,rent,643,841244,available,202403
48193,rent,3327,966426,available,202402
48194,sale,734,136870,available,202403
48195,sale,1746,962928,sold,202402
48196,rent,3131,752971,available,202404
48197,rent,2852,968616,sold,202404
48198,sale,1115,386356,available,202404
48199,rent,904,540466,available,202401
48200,rent,761,678029,available,202401
48201,sale,3397,575589,available,202402
48202,rent,1457,978579,available,202404
48203,rent,3962,796301,available,202401
48204,sale,3158,740937,sold,202402
48205,sale,4593,474465,sold,202403
48206,sale,2004,606164,available,202403
48207,rent,1317,417412,available,202402
48208,rent,3727,947728,available,202402
48209,rent,4222,950635,sold,202404
48210,rent,692,136357,sold,202403
48211,sale,3114,940006,available,202402
48212,sale,4609,485112,sold,202401
48213,rent,4324,672215,sold,202402
48214,sale,2366,898132,sold,202403
48215,sale,4479,396326,available,202401
48216,sale,3112,272462,sold,202402
48217,sale,2386,723373,available,202401
48218,rent,743,400463,sold,202402
48219,sale,1238,576564,sold,202403
48220,sale,3384,875950,sold,202402
48221,sale,2031,154543,available,202402
48222,sale,3724,613546,sold,202402
48223,sale,3999,112662,sold,202404
48224,sale,628,375912,available,202403
48225,rent,4875,690684,sold,202404
48226,sale,2996,56119,sold,202402
48227,rent,2585,200734,available,202403
48228,rent,2871,760659,sold,202402
48229,rent,4672,722247,available,202401
48230,sale,4779,845307,sold,202401
48231,rent,4346,401350,available,202401
48232,rent,1503,331902,available,202401
48233,rent,542,221950,sold,202404
48234,sale,1573,88433,sold,202402
48235,sale,3577,962085,sold,202402
48236,sale,4779,363538,sold,202403
48237,sale,796,483995,sold,202403
48238,sale,2135,316229,available,202403
48239,sale,1009,311401,available,202403
48240,rent,4564,890821,available,202404
48241,sale,1351,56865,available,202401
48242,sale,1211,683520,sold,202403
48243,sale,1115,386682,available,202402
48244,sale,3362,783052,sold,202402
48245,sale,1345,925296,available,202401
48246,rent,4625,362920,available,202403
48247,sale,3801,134213,sold,202404
48248,sale,2496,50954,sold,202403
48249,rent,2228,136074,sold,202401
48250,sale,4878,432323,sold,202404
48251,rent,1727,390320,sold,202404
48252,sale,2773,800317,available,202403
48253,sale,1666,895866,sold,202404
48254,rent,2519,672918,sold,202404
48255,sale,4274,312699,available,202401
48256,sale,691,78489,sold,202402
48257,rent,1990,990317,available,202403
48258,rent,2118,848455,available,202403
48259,rent,4915,560616,available,202403
48260,sale,1156,399950,sold,202402
48261,rent,3098,331380,sold,202402
48262,rent,693,808219,available,202403
48263,sale,4469,290404,sold,202402
48264,sale,4051,301264,sold,202403
48265,rent,1390,283401,available,202403
48266,rent,2307,245861,available,202403
48267,sale,4425,494996,sold,202403
48268,rent,4601,168119,available,202403
48269,sale,1903,241321,sold,202401
48270,sale,4665,664161,available,202401
48271,sale,1341,314017,available,202401
48272,rent,4424,992994,available,202403
48273,rent,2487,361805,sold,202404
48274,sale,2662,525441,sold,202403
48275,sale,538,314162,available,202403
48276,rent,4365,274981,sold,202402
48277,sale,2630,643128,available,202403
48278,rent,2806,147481,available,202401
48279,rent,987,105393,available,202401
48280,sale,3936,202283,available,202404
48281,sale,4696,939979,sold,202403
48282,rent,1765,680714,sold,202404
48283,rent,4476,499877,sold,202401
48284,rent,965,712184,available,202403
48285,sale,3598,747479,available,202404
48286,rent,1920,598765,available,202404
48287,sale,4974,336674,sold,202403
48288,rent,4523,916400,sold,202403
48289,sale,1675,231901,available,202403
48290,sale,931,53376,available,202403
48291,sale,2009,471091,available,202404
48292,sale,3244,199273,sold,202401
48293,sale,2710,368542,available,202404
48294,rent,4838,595387,available,202401
48295,sale,3180,388966,sold,202403
48296,rent,4473,832927,sold,202404
48297,sale,1466,919366,available,202404
48298,rent,3087,631617,available,202401
48299,rent,1933,753521,sold,202401
48300,rent,1578,752719,sold,202403
48301,rent,3259,97288,available,202401
48302,sale,4418,339599,available,202401
48303,sale,1004,962275,available,202401
48304,sale,2937,451767,sold,202404
48305,rent,886,294383,available,202401
48306,sale,2432,214520,sold,202401
48307,sale,4887,638545,available,202401
48308,rent,629,694855,sold,202401
48309,sale,3849,470067,available,202401
48310,sale,1294,218577,available,202404
48311,rent,2016,771989,sold,202401
48312,sale,1330,249830,sold,202403
48313,rent,1711,712857,sold,202404
48314,sale,2856,385079,available,202401
48315,rent,4972,933558,available,202401
48316,rent,2859,377181,available,202404
48317,rent,629,81641,available,202403
48318,rent,3548,122458,available,202403
48319,rent,2036,237145,sold,202403
48320,sale,1348,373305,sold,202402
48321,rent,1644,84158,sold,202403
48322,rent,4724,810390,sold,202403
48323,rent,1550,77588,available,202402
48324,sale,4159,567668,available,202404
48325,sale,3827,215976,available,202402
48326,sale,1339,346285,sold,202403
48327,sale,3812,262397,available,202404
48328,sale,2035,60553,available,202401
48329,rent,889,999305,available,202402
48330,rent,2380,980124,available,202403
48331,rent,1761,113371,sold,202402
48332,rent,1233,790347,available,202402
48333,rent,2102,860020,available,202402
48334,sale,4641,247337,available,202404
48335,sale,2280,851155,sold,202402
48336,rent,672,626107,available,202404
48337,sale,3972,880923,sold,202403
48338,sale,785,795687,available,202401
48339,sale,850,975049,sold,202403
48340,rent,3426,754657,sold,202402
48341,sale,4875,207484,sold,202404
48342,rent,2154,153256,sold,202404
48343,rent,2826,137601,available,202401
48344,rent,4881,317578,available,202403
48345,sale,3858,786307,sold,202401
48346,rent,4106,135021,sold,202403
48347,sale,4182,744639,available,202402
48348,rent,2521,689524,sold,202402
48349,rent,3726,913218,sold,202403
48350,sale,2021,890098,sold,202402
48351,rent,1354,370476,available,202402
48352,sale,1389,528264,sold,202404
48353,sale,2656,868144,sold,202401
48354,rent,4339,657589,available,202401
48355,rent,504,751518,sold,202401
48356,rent,897,591538,sold,202402
48357,sale,3879,467756,available,202401
48358,sale,4801,369143,available,202404
48359,sale,1170,463568,sold,202402
48360,sale,3498,414751,available,202404
48361,sale,4569,149151,sold,202404
48362,rent,3772,599805,sold,202402
48363,sale,1730,66603,sold,202404
48364,sale,4228,129272,available,202401
48365,sale,1369,510197,sold,202404
48366,sale,742,260253,sold,202402
48367,rent,1442,427098,available,202404
48368,rent,3811,949883,available,202404
48369,sale,616,503708,sold,202404
48370,rent,1962,859899,available,202404
48371,sale,3942,821699,available,202404
48372,sale,3156,889284,available,202403
48373,sale,4412,704816,sold,202401
48374,sale,2850,676746,sold,202403
48375,sale,2739,491737,sold,202403
48376,rent,4095,275713,available,202401
48377,rent,2525,178798,available,202403
48378,sale,3477,209195,available,202403
48379,rent,2540,628899,available,202404
48380,rent,3627,484402,sold,202402
48381,sale,3264,614719,available,202401
48382,rent,2102,475740,available,202401
48383,rent,2156,170080,available,202404
48384,rent,4803,746415,available,202403
48385,rent,3568,553236,available,202404
48386,sale,2328,102439,sold,202403
48387,sale,2437,148262,available,202401
48388,rent,3736,505493,available,202402
48389,sale,4029,414257,sold,202404
48390,sale,3184,421771,available,202402
48391,rent,1758,58567,available,202404
48392,sale,854,690404,sold,202402
48393,sale,622,660866,available,202403
48394,rent,1477,799384,sold,202403
48395,sale,2050,516556,sold,202402
48396,sale,1255,505459,available,202404
48397,rent,4173,291230,sold,202403
48398,sale,1924,174908,sold,202404
48399,sale,567,923445,sold,202403
48400,rent,1066,214117,sold,202401
48401,rent,3961,542931,available,202404
48402,rent,1594,457713,sold,202404
48403,sale,4495,409185,available,202404
48404,rent,2765,74516,available,202404
48405,rent,1623,162750,sold,202401
48406,rent,2740,736011,available,202403
48407,rent,1294,102198,sold,202402
48408,rent,3499,461207,available,202403
48409,rent,4694,839204,sold,202402
48410,rent,2292,252815,available,202401
48411,rent,1597,170677,available,202402
48412,rent,3728,641388,available,202401
48413,rent,4972,729157,sold,202402
48414,rent,1429,376654,available,202403
48415,rent,2082,570173,available,202401
48416,sale,1012,866465,available,202403
48417,sale,2567,424467,available,202401
48418,sale,4868,281048,sold,202404
48419,sale,3839,922864,available,202401
48420,rent,2101,472257,sold,202404
48421,sale,4263,351152,available,202404
48422,sale,1325,183923,available,202401
48423,rent,1275,737874,available,202401
48424,sale,4139,587989,sold,202401
48425,rent,3261,786817,available,202402
48426,sale,2862,473581,sold,202402
48427,rent,1165,882499,available,202401
48428,rent,3530,635701,sold,202403
48429,sale,2787,381971,available,202402
48430,sale,4508,216701,available,202401
48431,rent,793,797873,available,202402
48432,rent,2452,977708,available,202403
48433,rent,893,912442,sold,202401
48434,rent,1010,763305,sold,202404
48435,rent,3441,980649,available,202401
48436,sale,4496,927149,sold,202401
48437,sale,2398,79645,available,202404
48438,sale,4363,96159,sold,202404
48439,rent,2046,769667,sold,202401
48440,rent,4902,992561,sold,202404
48441,sale,3168,199574,available,202403
48442,sale,4164,506846,sold,202403
48443,sale,3510,198795,available,202401
48444,rent,4670,414941,available,202404
48445,sale,1509,660590,available,202402
48446,sale,691,766135,sold,202404
48447,rent,3158,222481,sold,202404
48448,rent,2073,342490,sold,202403
48449,rent,3340,658247,available,202401
48450,rent,4562,384333,available,202402
48451,rent,532,820165,sold,202402
48452,rent,1890,467301,available,202402
48453,sale,1771,588042,sold,202403
48454,sale,4466,164711,sold,202401
48455,sale,4229,153594,available,202402
48456,rent,1071,286339,sold,202402
48457,sale,4098,199163,sold,202401
48458,sale,1092,906725,available,202403
48459,rent,4981,301609,available,202401
48460,sale,3122,391868,available,202404
48461,rent,3320,680674,sold,202401
48462,rent,4023,468584,available,202404
48463,rent,2192,583874,sold,202401
48464,sale,2586,208639,available,202403
48465,sale,745,356665,sold,202401
48466,sale,2734,182589,sold,202403
48467,rent,4164,913274,sold,202402
48468,sale,2904,510492,sold,202401
48469,sale,2457,145939,sold,202402
48470,sale,2711,876100,available,202404
48471,sale,3182,361300,available,202402
48472,rent,2198,963753,available,202403
48473,sale,2092,865981,sold,202403
48474,rent,4392,917928,sold,202403
48475,rent,539,418714,available,202403
48476,rent,3155,430332,available,202404
48477,rent,2386,348622,sold,202401
48478,rent,2573,328312,sold,202402
48479,rent,2566,885348,available,202404
48480,sale,4729,570716,available,202404
48481,sale,1632,754939,sold,202404
48482,sale,2696,867789,sold,202401
48483,sale,3575,630146,sold,202401
48484,sale,4901,939624,sold,202402
48485,rent,1313,700326,available,202404
48486,rent,1005,139744,available,202402
48487,sale,4083,354510,available,202401
48488,rent,4838,432541,sold,202402
48489,sale,1393,985862,available,202401
48490,rent,4204,312268,available,202403
48491,rent,3822,106510,available,202404
48492,sale,3208,951546,available,202402
48493,rent,2083,583465,sold,202401
48494,rent,3959,757218,available,202401
48495,rent,4935,525408,available,202402
48496,sale,3991,527091,available,202404
48497,sale,4678,221318,sold,202403
48498,rent,698,666906,sold,202402
48499,rent,1484,510230,sold,202404
48500,sale,1256,392346,sold,202401
48501,sale,944,367150,sold,202404
48502,rent,1368,703798,sold,202401
48503,sale,2846,94493,available,202401
48504,rent,3332,165119,available,202402
48505,rent,541,778371,available,202404
48506,rent,2492,72842,sold,202403
48507,rent,4920,62951,available,202403
48508,rent,2662,383582,sold,202404
48509,rent,3637,649416,sold,202402
48510,rent,1012,603905,sold,202402
48511,sale,4117,296396,available,202402
48512,sale,4547,440093,sold,202403
48513,rent,1421,402588,sold,202401
48514,sale,2149,831965,sold,202404
48515,rent,3799,353501,available,202404
48516,rent,1943,481639,sold,202402
48517,rent,4078,514830,available,202403
48518,sale,1438,165545,available,202403
48519,sale,3062,334660,available,202403
48520,rent,3294,721304,sold,202401
48521,sale,1882,425186,available,202402
48522,rent,2065,229272,available,202403
48523,rent,2958,647877,sold,202403
48524,sale,3268,852042,available,202404
48525,sale,4055,431223,sold,202404
48526,rent,2857,643424,sold,202402
48527,rent,4770,545253,available,202403
48528,rent,3368,617987,available,202403
48529,sale,2123,296702,available,202401
48530,rent,3315,393108,sold,202403
48531,sale,4866,738188,sold,202401
48532,sale,3275,110128,sold,202404
48533,sale,1341,222033,sold,202402
48534,sale,4352,211399,sold,202403
48535,sale,2697,486896,available,202403
48536,rent,2976,653121,sold,202404
48537,rent,995,150761,available,202401
48538,rent,3884,410506,sold,202404
48539,sale,2609,800673,available,202403
48540,rent,1773,973301,available,202402
48541,sale,1439,776733,available,202403
48542,sale,4292,435967,available,202404
48543,sale,2691,668107,available,202402
48544,sale,3771,660230,available,202402
48545,sale,2149,607732,available,202401
48546,sale,1240,878751,sold,202402
48547,rent,3247,324631,sold,202401
48548,sale,3234,564826,available,202404
48549,sale,3504,876735,available,202403
48550,sale,1883,817722,available,202403
48551,sale,3484,951287,sold,202403
48552,sale,2170,618242,available,202403
48553,sale,3729,812394,sold,202401
48554,sale,4603,953841,available,202404
48555,rent,3101,291212,sold,202403
48556,rent,1903,530820,sold,202402
48557,rent,1637,870726,sold,202401
48558,rent,914,318297,sold,202404
48559,sale,2333,832278,available,202402
48560,rent,4780,428162,sold,202402
48561,rent,2525,353015,available,202401
48562,sale,1030,371353,available,202401
48563,rent,1540,83124,available,202404
48564,rent,700,82486,sold,202401
48565,rent,751,169568,sold,202404
48566,sale,3145,732523,available,202404
48567,rent,1883,92329,available,202403
48568,sale,2660,346493,available,202404
48569,rent,4285,457894,sold,202404
48570,rent,541,501827,available,202404
48571,sale,2222,193916,available,202401
48572,rent,1120,225089,sold,202402
48573,sale,2686,53729,available,202402
48574,sale,4208,126049,sold,202404
48575,rent,1042,86716,available,202403
48576,rent,3642,878808,available,202404
48577,sale,3562,886917,sold,202403
48578,rent,1933,844946,available,202401
48579,sale,2170,740744,available,202404
48580,rent,1946,423624,available,202402
48581,sale,4164,777535,available,202403
48582,sale,3757,634929,available,202401
48583,rent,3733,614823,available,202403
48584,sale,1616,549856,sold,202403
48585,sale,2130,878010,sold,202401
48586,rent,2395,648748,available,202401
48587,sale,1028,710746,sold,202402
48588,sale,3109,722518,available,202404
48589,sale,4098,775102,sold,202401
48590,rent,3845,812877,available,202403
48591,sale,4786,730478,sold,202404
48592,sale,1942,74282,available,202402
48593,rent,3339,814873,sold,202404
48594,rent,3457,80557,available,202404
48595,sale,1873,397300,available,202402
48596,rent,2256,813168,sold,202404
48597,rent,1007,858125,sold,202402
48598,rent,3450,670341,sold,202403
48599,rent,946,206912,available,202404
48600,rent,4826,190992,available,202404
48601,sale,2939,124634,available,202402
48602,sale,2000,149169,sold,202402
48603,rent,1809,258769,available,202402
48604,sale,1997,658205,sold,202403
48605,rent,1124,974613,sold,202402
48606,sale,4658,775165,sold,202404
48607,sale,960,690341,sold,202403
48608,sale,2739,355443,sold,202401
48609,sale,3160,122472,available,202402
48610,rent,2119,205181,sold,202403
48611,rent,2997,932854,available,202401
48612,sale,4154,205950,sold,202401
48613,rent,3280,735803,available,202403
48614,rent,907,942613,sold,202403
48615,sale,3949,657623,sold,202403
48616,sale,1051,124998,available,202401
48617,rent,1715,707007,available,202403
48618,rent,4660,907587,available,202404
48619,sale,3000,886486,sold,202401
48620,rent,3721,434608,sold,202403
48621,rent,4629,808039,sold,202403
48622,rent,4345,298019,available,202404
48623,sale,3404,810050,available,202404
48624,rent,3476,179514,available,202401
48625,sale,3357,320757,sold,202401
48626,sale,2157,724760,available,202404
48627,rent,2186,721045,sold,202402
48628,rent,762,443546,sold,202403
48629,sale,3939,98981,sold,202404
48630,rent,4956,400556,sold,202402
48631,sale,2971,916386,available,202404
48632,sale,2448,369403,sold,202404
48633,sale,3075,267862,available,202403
48634,sale,1390,419743,sold,202401
48635,sale,4802,206858,available,202404
48636,sale,1788,758612,sold,202402
48637,rent,3429,472789,sold,202403
48638,rent,1561,826471,sold,202403
48639,sale,1942,253199,sold,202402
48640,sale,811,703242,sold,202404
48641,sale,1693,843014,available,202401
48642,rent,4194,865033,available,202403
48643,sale,1378,545724,available,202402
48644,sale,3776,60275,available,202404
48645,sale,784,865859,available,202403
48646,sale,3551,594431,sold,202404
48647,rent,4172,536142,sold,202401
48648,sale,3277,524208,available,202401
48649,sale,4133,752222,available,202404
48650,rent,4090,484663,available,202401
48651,rent,4769,164140,available,202402
48652,sale,591,422224,available,202402
48653,rent,2551,974686,available,202401
48654,rent,4643,438506,available,202403
48655,rent,1840,661606,sold,202402
48656,rent,3502,83362,available,202402
48657,rent,3744,171316,available,202404
48658,sale,2572,984822,available,202404
48659,sale,3571,828716,sold,202402
48660,sale,1433,58409,sold,202401
48661,sale,1807,150526,sold,202404
48662,rent,3789,911194,sold,202404
48663,rent,3445,618260,available,202402
48664,sale,4976,564667,available,202404
48665,rent,784,805193,available,202404
48666,rent,4070,664349,sold,202404
48667,rent,2513,517280,available,202401
48668,sale,4406,318706,available,202404
48669,sale,3277,101655,sold,202403
48670,rent,2295,499788,sold,202402
48671,sale,1812,719116,sold,202403
48672,rent,3692,317013,available,202402
48673,rent,1525,877164,sold,202401
48674,sale,3080,583825,available,202404
48675,rent,556,926601,available,202403
48676,sale,4161,811379,sold,202402
48677,rent,3448,472973,available,202402
48678,rent,4343,571857,sold,202404
48679,rent,2491,547411,sold,202402
48680,sale,788,303308,available,202403
48681,rent,4610,599802,available,202402
48682,sale,4885,487299,sold,202404
48683,rent,4296,863442,available,202402
48684,rent,4260,788913,sold,202401
48685,sale,4217,926269,available,202404
48686,sale,2061,279546,available,202403
48687,rent,2860,681459,available,202404
48688,sale,3711,946442,sold,202402
48689,sale,3808,602082,sold,202402
48690,rent,4892,880479,available,202404
48691,rent,1495,322602,sold,202401
48692,sale,3894,842800,sold,202401
48693,rent,3203,518956,available,202404
48694,sale,819,202628,available,202402
48695,rent,1345,382191,available,202402
48696,sale,3112,516577,available,202402
48697,rent,1076,141155,sold,202403
48698,sale,1723,475788,sold,202403
48699,sale,3038,978488,sold,202404
48700,sale,3319,659393,available,202402
48701,sale,3397,366176,available,202401
48702,sale,3303,713299,available,202404
48703,sale,2484,427494,available,202404
48704,sale,4903,890777,available,202401
48705,sale,3448,292258,available,202404
48706,rent,611,344243,available,202401
48707,rent,3063,616032,available,202403
48708,sale,1188,965355,sold,202401
48709,rent,3914,110458,available,202401
48710,rent,1359,552069,sold,202404
48711,sale,4216,142296,sold,202403
48712,rent,3396,490844,sold,202401
